ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLT2104,43,21,1,4.28003852588757,52.0754371575503,971,17.0
HLT2108,43,22,1,4.28171420219583,52.0734483970242,974,17.0
HLT2911,43,23,1,4.2978166457898,52.0669871709204,877,17.0
HLT3821,44,1,1,4.32217594235125,52.0587695020662,696,17.0
HLT3604,44,2,1,4.29133029850567,52.0526982889198,737,17.0
HLT3424,44,3,1,4.28273455452311,52.0480717506776,738,32.0
HLT3427,44,4,1,4.28323497998198,52.0433324548764,743,15.0
HLT3426,44,5,1,4.28320930982892,52.0432076915725,742,15.0
HLT3443,44,6,1,4.2766803436157,52.0419446233877,747,17.0
HLT3372,44,7,1,4.26564842466535,52.0407195469103,664,15.0
HLT3373,44,8,1,4.2659705862734,52.0403690003177,665,15.0
HLT3314,44,9,1,4.26378412929844,52.0418977585255,666,15.0
HLT3313,44,10,1,4.26373743228082,52.0420880389415,667,15.0
HLT3322,44,11,1,4.26367949667824,52.0451257772462,325,9.0
HLT3213,44,12,1,4.27025394396136,52.0620242486526,897,32.0
HLT3205,44,13,1,4.26645978342402,52.0653841825349,806,17.0
HLT3206,44,14,1,4.26657567880845,52.0655318034206,807,17.0
HLT3102,44,15,1,4.27110847914211,52.0668791265886,810,17.0
HLT3103,44,16,1,4.27557705566824,52.0684153304045,811,16.0
HLT3108,44,17,1,4.280257,52.069656,814,17.0
HLT3004,44,18,1,4.28629579374744,52.071145230252,902,32.0
HLT2901,44,19,1,4.29165485674974,52.0732868854276,904,17.0
HLT2822,44,20,1,4.29962456273991,52.0726116890562,882,32.0
HLT2403,45,1,1,4.31683348723635,52.0848754088929,161,15.0
HLT2217,45,2,1,4.29764073322872,52.0804108177031,851,16.0
HLT2216,45,3,1,4.29724682595469,52.0805205815206,850,17.0
HLT2213,45,4,1,4.29268462668115,52.0780562953435,847,32.0
HLT2212,45,5,1,4.2924911020294,52.0783438996098,846,32.0
HLT1122,45,6,1,4.28807976950059,52.0815426573226,843,17.0
HLT2202,45,7,1,4.28693708522128,52.0823717815948,833,16.0
HLT1114,45,8,1,4.28264124444967,52.0857117021584,836,15.0
HLT1105,45,9,1,4.279604,52.088976,674,16.0
HLT0908,45,10,1,4.276434,52.092659,199,9.0
HLT0916,45,11,1,4.27612449659464,52.0926908743348,677,16.0
HLT0944,45,12,1,4.278274,52.090842,198,9.0
HLT0944,45,13,1,4.278274,52.090842,679,9.0
HLT1104,45,14,1,4.279698,52.088707,675,16.0
HLT1115,45,15,1,4.28377165350299,52.084434286576,837,16.0
