ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Service_time
HLT1508,4,6,0,4.22357280945134,52.0668077938643,252,8.0
HLT1506,4,7,0,4.22275324695712,52.06862350349,253,8.0
HLT1504,4,8,0,4.22262956598752,52.0687621457293,255,8.0
HLT1502,4,9,0,4.2180835140604,52.066462482348,254,15.0
HLT1516,4,10,0,4.22413015587448,52.0655872066853,256,15.0
HLT1514,4,11,0,4.22480085871072,52.0662687756448,257,15.0
HLT1404,4,12,0,4.23209838799404,52.0683856675575,259,8.0
HLT1403,4,13,0,4.23218187382161,52.0681388537322,258,15.0
HLT1411,4,14,0,4.23555543563438,52.0666292135708,261,15.0
HLT1412,4,15,0,4.23561459026974,52.0670429366823,260,15.0
HLT1406,4,16,0,4.23667656912648,52.0698108687924,262,25.0
HLT1408,4,17,0,4.24097381784305,52.0715910519634,263,25.0
HLT1421,4,18,0,4.24065349556269,52.0657695373576,264,15.0
HLT1418,4,19,0,4.23747181956075,52.065053313257,266,8.0
HLT1417,4,20,0,4.23706984122819,52.0648769363753,265,15.0
HLT1425,4,21,0,4.22654154604364,52.0631085093536,267,15.0
HLT1426,4,22,0,4.22602396063551,52.0632317860165,268,15.0
HLT1873,4,23,0,4.22606296129191,52.0585112299475,269,15.0
HLT1835,4,24,0,4.22786206254449,52.0570660144044,271,15.0
HLT1834,4,25,0,4.22801370012659,52.0575349570347,272,15.0
HLT1872,4,26,0,4.22662194525206,52.0583088276514,270,15.0
HLS0181,5,1,0,4.296006,52.054864,307,8.0
HLS0216,5,2,0,4.29354,52.057933,311,8.0
HLS0166,5,3,0,4.242597,52.043984,294,15.0
HLT1677,5,4,0,4.240459,52.045518,297,15.0
HLS0165,5,5,0,4.240985,52.043186,298,15.0
HLS0192,5,6,0,4.229364,52.052313,279,15.0
HLS0193,5,7,0,4.229754,52.052452,280,15.0
HLT1821,5,8,0,4.23389974883629,52.0542678637796,281,15.0
HLT1823,5,9,0,4.2384645101827,52.0551826032326,284,15.0
HLT1822,5,10,0,4.23853864000956,52.0550860576614,283,15.0
HLT1825,5,11,0,4.24605639344988,52.0565327580841,291,15.0
HLT3209,5,12,0,4.26360454959403,52.0594866872479,305,15.0
HLT3210,5,13,0,4.26362238597099,52.0592943612872,306,15.0
HLT3202,5,14,0,4.26084791879404,52.0622208895183,181,15.0
HLT2019,5,15,0,4.26939161648067,52.0706462933887,229,8.0
HLT2020,5,16,0,4.26965993642885,52.0706091001204,233,15.0
HLT2022,5,17,0,4.27553122836856,52.072911299228,234,15.0
HLT2018,5,18,0,4.27563188763052,52.0763723262955,235,8.0
HLT2012,5,19,0,4.27702211647354,52.0790645740701,236,15.0
HLT1111,5,20,0,4.27705199663484,52.0820482331792,237,8.0
HLT1117,5,21,0,4.28699681366676,52.0852006860692,238,15.0
HLT1124,5,22,0,4.29223345216926,52.0848907024605,239,8.0
HLT0515,5,23,0,4.301436,52.087085,217,15.0
HLT0516,5,24,0,4.302489,52.087598,220,8.0
HLT2874,5,25,0,4.30896562829692,52.0813951847169,108,15.0
HLT2873,5,26,0,4.30955207869815,52.0813797306583,109,15.0
HLT2857,5,27,0,4.3181708455341,52.0762761181492,110,15.0
HLT2858,5,28,0,4.320234,52.077117,111,8.0
HLT3904,5,29,0,4.33434179462147,52.0716611773701,53,8.0
HLT3607,6,1,1,4.29902976372799,52.0554271168112,730,8.0
HLT3418,6,2,1,4.27603769455135,52.044580386111,744,15.0
HLT3350,6,3,1,4.24553399940945,52.0396574341117,767,25.0
HLT3305,6,4,1,4.24989225427237,52.0425275307326,766,25.0
