ID_MAXIMO,Route,Order,Night_shift,longitude,latitude,ID,Cleaning_time_abri
HLS0065,REI-D202,25,0,4.34537,52.004426,419,13
HLS0037,REI-D202,26,0,4.34923,52.000639,420,13
HLS0377,REI-D202,27,0,4.336646,52.014964,421,13
HLS0076,REI-D203,1,0,4.379615,52.006827,422,13
HLS0075,REI-D203,2,0,4.379677,52.006684,423,13
HLS0088,REI-D203,3,0,4.373822,52.007308,424,13
HLS0087,REI-D203,4,0,4.372758,52.007335,425,13
HLS0029,REI-D203,5,0,4.37171,52.009231,426,13
HLS0028,REI-D203,6,0,4.371574,52.008825,427,13
HLS0378,REI-D203,7,0,4.369782,52.006895,428,13
HLS0068,REI-D203,8,0,4.369292,52.006657,429,13
HLS0100,REI-D203,9,0,4.37757,52.001282,430,21
HLS0079,REI-D203,10,0,4.379873,51.99793,431,13
HLS0080,REI-D203,11,0,4.38012,51.99796,432,13
HLS0098,REI-D203,12,0,4.3772,52.002833,433,13
HLS0099,REI-D203,13,0,4.37723,52.002798,434,13
HLS0085,REI-D203,14,0,4.380008,52.003595,435,13
HLS0086,REI-D203,15,0,4.38056,52.003671,436,13
HLS0391,REI-D203,16,0,4.37762,51.984842,437,13
HLS0392,REI-D203,17,0,4.377639,51.984617,438,13
HLS0393,REI-D203,18,0,4.379791,51.981498,439,13
HLS0394,REI-D203,19,0,4.379823,51.981382,440,13
HLS0395,REI-D203,20,0,4.383842,51.976113,441,13
HLS0396,REI-D203,21,0,4.383769,51.976121,442,13
HLS0092,REI-D203,22,0,4.339829,51.998453,443,13
HLS0091,REI-D203,23,0,4.340699,51.998631,444,13
HLS0096,REI-D203,24,0,4.333998,51.997466,445,13
HLS0097,REI-D203,25,0,4.334276,51.997432,446,13
HLS0063,REI-D203,26,0,4.333908,51.995712,447,21
HLS0340,REI-D204,1,0,4.357765,51.991069,448,13
HLS0053,REI-D204,2,0,4.356582,51.993127,449,13
HLS0073,REI-D204,3,0,4.355471,51.995202,450,13
HLS0074,REI-D204,4,0,4.355611,51.994206,451,13
HLS0054,REI-D204,5,0,4.356705,51.992229,452,13
HLS0341,REI-D204,6,0,4.35737,51.991138,453,13
HLS0056,REI-D204,7,0,4.360054,51.987746,454,13
HLS0057,REI-D204,8,0,4.360179,51.987369,455,13
HLS0041,REI-D204,9,0,4.361708,51.985477,456,21
HLS0045,REI-D204,10,0,4.362172,51.983656,457,21
HLS0093,REI-D204,11,0,4.357517,51.982231,458,13
HLS0094,REI-D204,12,0,4.356862,51.982199,459,13
HLS0379,REI-D204,13,0,4.351844,51.993382,460,13
HLS0058,REI-D204,14,0,4.346839,51.983782,461,13
HLS0059,REI-D204,15,0,4.347036,51.983478,462,13
HLS0107,REI-D204,16,0,4.34485,51.987324,463,13
HLS0106,REI-D204,17,0,4.34435,51.987518,464,13
HLS0021,REI-D204,18,0,4.343857,51.989976,465,13
HLS0020,REI-D204,19,0,4.343247,51.989899,466,13
HLS0072,REI-D205,1,0,4.334764,51.994021,467,13
HLS0071,REI-D205,2,0,4.33485,51.993465,468,13
HLS0034,REI-D205,3,0,4.336748,51.993248,469,13
HLS0035,REI-D205,4,0,4.337055,51.993161,470,13
HLS0105,REI-D205,5,0,4.339468,51.990252,471,13
NEW,REI-D205,6,0,4.339447,51.989874,472,13
HLS0317,REI-D205,7,0,4.385711,51.989513,473,13
HLS0358,REI-D205,8,0,4.382124,51.988485,474,13
HLS0357,REI-D205,9,0,4.381908,51.989013,475,13
HLS0356,REI-D205,10,0,4.380181,51.991353,476,13
HLS0355,REI-D205,11,0,4.380148,51.991551,477,21
HLS0344,REI-D205,12,0,4.376178,51.996506,478,21
HLS0345,REI-D205,13,0,4.376815,51.99599,479,13
HLS0346,REI-D205,14,0,4.373804,51.999703,480,21
HLS0347,REI-D205,15,0,4.374078,51.999193,481,13
HLS0015,REI-D205,16,0,4.372303,52.002351,482,13
HLS0017,REI-D205,17,0,4.372133,52.002143,483,13
HLS0016,REI-D205,18,0,4.372437,52.001552,484,21
HLS0272,REI-D301,1,0,4.204602,52.044759,485,35
HLS0268,REI-D301,2,0,4.198669,52.04256,486,21
HLS0270,REI-D301,3,0,4.190327,52.038898,487,13
HLS0271,REI-D301,4,0,4.190618,52.03891,488,13
HLS0279,REI-D301,5,0,4.180531,52.032425,489,13
HLS0278,REI-D301,6,0,4.180218,52.032161,490,13
HLS0277,REI-D301,7,0,4.184529,52.023558,491,13
HLS0276,REI-D301,8,0,4.184063,52.02411,492,13
HLS0422,REI-D301,9,0,4.179956,52.028895,493,13
HLS0423,REI-D301,10,0,4.180755,52.028427,494,13
HLS0264,REI-D301,11,0,4.177758,52.02934,495,13
HLS0274,REI-D301,12,0,4.173231,52.026471,496,13
HLS0263,REI-D301,13,0,4.170375,52.023241,497,13
HLS0267,REI-D301,14,0,4.167514,52.021279,498,13
HLS0228,REI-D301,15,0,4.167944,52.00709,499,13
HLS0222,REI-D301,16,0,4.170661,52.001976,500,13
HLS0232,REI-D301,17,0,4.164353,52.000419,501,13
HLS0233,REI-D301,18,0,4.160197,51.999548,502,13
HLS0237,REI-D301,19,0,4.157834,52.001825,503,21
HLS0234,REI-D301,20,0,4.160418,51.99947,504,13
HLS0232,REI-D301,21,0,4.164353,52.000419,505,13
HLS0223,REI-D301,22,0,4.170941,52.001853,506,13
HLS0229,REI-D301,23,0,4.169036,52.00604,507,13
HLS0244,REI-D302,1,0,4.261825,52.019045,508,21
HLS0245,REI-D302,2,0,4.254182,52.014756,509,13
HLS0246,REI-D302,3,0,4.254327,52.014803,510,13
HLS0291,REI-D302,4,0,4.218898,51.991301,511,13
HLS0292,REI-D302,5,0,4.219524,51.991307,512,13
HLS0288,REI-D302,6,0,4.202326,51.993041,513,13
HLS0290,REI-D302,7,0,4.206525,51.996148,514,13
HLS0285,REI-D302,8,0,4.21452,51.998916,515,13
HLS0243,REI-D302,9,0,4.221426,52.003281,516,13
HLS0239,REI-D302,10,0,4.223801,52.006595,517,13
HLS0241,REI-D302,11,0,4.220361,52.008943,518,13
HLS0240,REI-D302,12,0,4.220332,52.008933,519,13
HLS0238,REI-D302,13,0,4.223653,52.006144,520,13
HLS0286,REI-D302,14,0,4.214495,51.998745,521,13
HLS0281,REI-D302,15,0,4.209037,51.999203,522,13
HLS0283,REI-D302,16,0,4.206886,52.001815,523,13
HLS0284,REI-D302,17,0,4.207424,52.00129,524,13
HLS0282,REI-D302,18,0,4.209049,51.999293,525,13
HLS0289,REI-D302,19,0,4.206266,51.99602,526,13
HLS0287,REI-D302,20,0,4.20289,51.992076,527,13
HLS0294,REI-D302,21,0,4.205584,51.98875,528,13
HLS0293,REI-D302,22,0,4.206109,51.988719,529,13
HLS0227,REI-D303,1,0,4.169648,51.993139,530,13
HLS0225,REI-D303,2,0,4.173184,51.997544,531,13
HLS0224,REI-D303,3,0,4.172801,51.997153,532,13
HLS0226,REI-D303,4,0,4.169892,51.993824,533,13
HLS0120,REI-D303,5,0,4.254045,51.975231,534,13
HLS0119,REI-D303,6,0,4.25415,51.975133,535,13
HLS0123,REI-D303,7,0,4.250102,51.978635,536,13
HLS0359,REI-D303,8,0,4.250625,51.978676,537,13
HLS0121,REI-D303,9,0,4.2457,51.977721,538,13
HLS0122,REI-D303,10,0,4.245231,51.977276,539,13
HLS0328,REI-D303,11,0,4.245839,51.973965,540,13
HLS0327,REI-D303,12,0,4.245703,51.974161,541,13
HLS0009,REI-D303,13,0,4.332541,51.999997,542,13
HLS0382,REI-D303,14,0,4.32994,51.999137,543,13
HLS0383,REI-D303,15,0,4.322902,51.996863,544,13
HLS0384,REI-D303,16,0,4.322805,51.996646,545,13
HLS0323,REI-D303,17,0,4.320035,52.00045,546,13
HLS0322,REI-D303,18,0,4.319988,52.000585,547,13
HLS0385,REI-D303,19,0,4.319833,52.002804,548,13
HLS0386,REI-D303,20,0,4.320165,52.00295,549,13
HLS0324,REI-D303,21,0,4.31931,52.010718,550,13
HLS0325,REI-D303,22,0,4.319169,52.010528,551,13
HLS0253,REI-D304,1,0,4.270303,51.932545,552,13
HLS0255,REI-D304,2,0,4.275285,51.93279,553,21
HLS0250,REI-D304,3,0,4.275623,51.935589,554,13
HLS0251,REI-D304,4,0,4.275786,51.935455,555,13
HLS0248,REI-D304,5,0,4.273006,51.939087,556,21
HLS0010,REI-D304,6,0,4.332602,51.99988,557,13
HLS0261,REI-D304,7,0,4.272194,51.925087,558,13
HLS0260,REI-D304,8,0,4.272119,51.92502,559,13
HLS0259,REI-D304,9,0,4.272048,51.924948,560,13
HLS0258,REI-D304,10,0,4.272159,51.925147,561,13
HLS0256,REI-D304,11,0,4.27017,51.92973,562,13
HLS0257,REI-D304,12,0,4.270272,51.929695,563,13
HLS0252,REI-D304,13,0,4.270345,51.932617,564,13
HLT9584,REI-N101,1,1,4.40108165900463,52.0717987212228,565,20
HLT9585,REI-N101,2,1,4.40093323341763,52.0720473638773,566,20
HLT9586,REI-N101,3,1,4.40541711124662,52.068787764524,567,20
HLT9587,REI-N101,4,1,4.40526871997655,52.0690364128872,568,20
HLS0387,REI-N101,5,1,4.3999,52.064527,569,13
HLT9589,REI-N101,6,1,4.40058088815038,52.0649397739547,570,13
HLT9591,REI-N101,7,1,4.39519894428563,52.0605521588915,571,35
HLT9841,REI-N101,8,1,4.38854215856082,52.0551863067368,572,35
HLT9840,REI-N101,9,1,4.38912097734583,52.0555804220712,573,20
HLS0186,REI-N101,10,1,4.389089,52.055609,574,20
HLS0173,REI-N101,11,1,4.3844,52.052728,575,20
HLT9808,REI-N101,12,1,4.38478960112798,52.0516461486911,576,20
HLT9807,REI-N101,13,1,4.38469074290434,52.051503285978,577,20
HLT9809,REI-N101,14,1,4.384869,52.050629,578,13
HLT9813,REI-N101,15,1,4.3825299978272,52.0484520886529,579,20
HLT9812,REI-N101,16,1,4.38338246287131,52.0488593534543,580,20
HLT9811,REI-N101,17,1,4.37650195880983,52.0444382948873,581,20
HLT9810,REI-N101,18,1,4.37735082015087,52.0448418700634,582,20
HLT5944,REI-N101,19,1,4.36853595493972,52.0391288704267,583,20
HLT5945,REI-N101,20,1,4.36891194296767,52.0392330598386,584,20
HLT5946,REI-N102,1,1,4.36299352100497,52.0354353322419,585,20
HLT5947,REI-N102,2,1,4.36378922482419,52.035820676143,586,20
HLS0339,REI-N102,3,1,4.387812,52.034429,587,20
HLS0338,REI-N102,4,1,4.388105,52.034351,588,13
HLT5940,REI-N102,5,1,4.36783926710515,52.0407609622897,589,35
HLT5941,REI-N102,6,1,4.36743733488465,52.0411287183752,590,21
HLT5938,REI-N102,7,1,4.3615932837446,52.0440739277502,591,20
HLT5939,REI-N102,8,1,4.36031850539207,52.044868213384,592,20
HLT5937,REI-N102,9,1,4.35233259526228,52.0482090258573,593,20
HLT5936,REI-N102,10,1,4.35280559065153,52.048052673653,594,20
HLS0168,REI-N102,11,1,4.352741,52.047906,595,20
HLT0906,REI-N102,12,1,4.28167144043432,52.0998758451442,596,13
HLT0907,REI-N102,13,1,4.28184197331151,52.0995644838139,597,13
HLT0723,REI-N102,14,1,4.27914374915143,52.1019367627641,598,13
HLT0722,REI-N102,15,1,4.27932271109937,52.1016326303442,599,13
HLT0716,REI-N102,16,1,4.27392447645498,52.1015287836448,600,20
HLT0717,REI-N102,17,1,4.27371902070202,52.1016904376426,601,20
HLT0710,REI-N102,18,1,4.270935,52.104211,602,20
HLT0711,REI-N102,19,1,4.27093,52.104436,603,13
HLT0736,REI-N102,20,1,4.271254,52.106075,604,13
HLT0701,REI-N102,21,1,4.270413,52.106426,605,20
HLT0221,REI-N103,1,1,4.29012867864292,52.1105794052888,606,20
HLT0745,REI-N103,2,1,4.2644454550736,52.0928347556753,607,13
HLT0746,REI-N103,3,1,4.27673247155075,52.1039382008905,608,20
HLT0715,REI-N103,4,1,4.27702886179348,52.1044182310727,609,20
HLT0714,REI-N103,5,1,4.2767961160547,52.104092290617,610,20
HLT0708,REI-N103,6,1,4.28437524751412,52.1102425459662,611,35
HLT0728,REI-N103,7,1,4.28898094852457,52.1075265829005,612,20
HLT0729,REI-N103,8,1,4.289415872569,52.1073999838487,613,20
HLT0303,REI-N103,9,1,4.297212,52.101751,614,20
HLT0304,REI-N103,10,1,4.297435,52.101565,615,13
HLT0602,REI-N103,11,1,4.29986355533555,52.0993685632631,616,20
HLT0601,REI-N103,12,1,4.30155820385778,52.0986016936277,617,35
HLT0505,REI-N103,13,1,4.30769222493858,52.0948443323932,618,20
HLT0506,REI-N103,14,1,4.30794017014534,52.0947297501334,619,13
HLT0513,REI-N103,15,1,4.30954656868491,52.0928694036857,620,20
HLT0514,REI-N103,16,1,4.31008613499564,52.0920374865939,621,20
HLT0519,REI-N103,17,1,4.31178690655662,52.0901285346242,622,20
HLT0520,REI-N103,18,1,4.31229599981853,52.0893832521457,623,20
HLT2309,REI-N103,19,1,4.31382369622152,52.0877102624311,624,20
HLT2310,REI-N103,20,1,4.31426498328405,52.0869547341402,625,20
HLT2811,REI-N104,1,1,4.31734915860445,52.083558073147,626,20
HLT2810,REI-N104,2,1,4.31736824984819,52.0837114593602,627,20
HLT2813,REI-N104,3,1,4.31733790239615,52.0830528043866,628,35
HLT2812,REI-N104,4,1,4.3163750332017,52.0828058564601,629,21
HLS0360,REI-N104,5,1,4.321719,52.088295,630,13
HLT0439,REI-N104,6,1,4.330236,52.092803,631,20
HLT0438,REI-N104,7,1,4.329167,52.093584,632,20
HLT2519,REI-N104,8,1,4.36288593399291,52.0945454385136,633,13
HLT2520,REI-N104,9,1,4.36279290045964,52.0951377020723,634,20
HLT2525,REI-N104,10,1,4.36803102482951,52.0909152297587,635,13
HLT2526,REI-N104,11,1,4.36879040556101,52.0910287047263,636,20
HLT2521,REI-N104,12,1,4.36506602617349,52.0920416680614,637,13
HLT2522,REI-N104,13,1,4.36573946932326,52.0918975752354,638,20
HLT2523,REI-N104,14,1,4.36562504886372,52.091810606989,639,20
HLT2524,REI-N104,15,1,4.36574202158891,52.0915680278867,640,20
HLT2518,REI-N104,16,1,4.36289367323312,52.0939925896036,641,20
HLT2517,REI-N104,17,1,4.36240190855515,52.0938976787201,642,13
HLT2516,REI-N104,18,1,4.35793909224011,52.091800926339,643,20
HLT2515,REI-N104,19,1,4.35840345485228,52.091914577573,644,13
HLT2514,REI-N104,20,1,4.35293390542202,52.0893300948049,645,20
HLT2513,REI-N104,21,1,4.35342118759189,52.0894527779183,646,20
HLT2510,REI-N104,22,1,4.34790588821244,52.086906575114,647,20
HLT2509,REI-N104,23,1,4.3483229271698,52.0869835998626,648,20
HLT2651,REI-N105,1,1,4.34291373504856,52.0846255622465,649,20
HLT2652,REI-N105,2,1,4.34268327576853,52.0843570138628,650,20
HLT2651,REI-N105,3,1,4.34291373504856,52.0846255622465,651,20
HLT2652,REI-N105,4,1,4.34268327576853,52.0843570138628,652,20
HLT2647,REI-N105,5,1,4.33814844044995,52.0838333462168,653,35
HLT2648,REI-N105,6,1,4.33918587811744,52.0839475202033,654,35
HLT2655,REI-N105,7,1,4.34239,52.081648,655,20
HLT2656,REI-N105,8,1,4.34224,52.081827,656,20
HLT2698,REI-N105,9,1,4.343995,52.079775,657,20
HLT2659,REI-N105,10,1,4.3450887520639,52.0794410241374,658,35
HLT2658,REI-N105,11,1,4.34522409173583,52.0791429870559,659,35
HLT3359,REI-N105,12,1,4.25429952598057,52.0350887372042,660,20
HLT3358,REI-N105,13,1,4.25392120665028,52.0349639608496,661,20
HLT3364,REI-N105,14,1,4.25748128377907,52.0318343850798,662,13
HLT3363,REI-N105,15,1,4.25706572185834,52.0317204523385,663,13
HLT3372,REI-N105,16,1,4.26564842466535,52.0407195469103,664,20
HLT3373,REI-N105,17,1,4.2659705862734,52.0403690003177,665,20
HLT3314,REI-N105,18,1,4.26378412929844,52.0418977585255,666,20
HLT3313,REI-N105,19,1,4.26373743228082,52.0420880389415,667,20
HLT3303,REI-N105,20,1,4.26848260954303,52.0385454073903,668,13
HLT3302,REI-N105,21,1,4.26812718957008,52.0389596616921,669,20
HLT0936,REI-N106,1,1,4.281863,52.093833,670,20
HLT0937,REI-N106,2,1,4.281185,52.093512,671,20
HLT0938,REI-N106,3,1,4.285671,52.095622,672,20
HLT0939,REI-N106,4,1,4.285295,52.095492,673,20
HLT1105,REI-N106,5,1,4.279604,52.088976,674,13
HLT1104,REI-N106,6,1,4.279698,52.088707,675,13
HLT0915,REI-N106,7,1,4.27560303701332,52.092779778757,676,20
HLT0916,REI-N106,8,1,4.27612449659464,52.0926908743348,677,13
HLT0943,REI-N106,9,1,4.272585,52.094842,678,13
HLT0944,REI-N106,10,1,4.278274,52.090842,679,13
HLT0934,REI-N106,11,1,4.27365986825458,52.0981172509537,680,20
HLT0935,REI-N106,12,1,4.27410226413704,52.0983169833286,681,13
HLT0901,REI-N106,13,1,4.27187,52.096589,682,20
HLT0902,REI-N106,14,1,4.271524,52.096414,683,20
HLT0913,REI-N106,15,1,4.271159,52.091171,684,20
HLT0914,REI-N106,16,1,4.271136,52.091485,685,20
HLT0923,REI-N106,17,1,4.272191,52.088385,686,20
HLT0924,REI-N106,18,1,4.272281,52.088323,687,20
HLT1102,REI-N106,19,1,4.27369500341085,52.0858280246506,688,20
HLT1101,REI-N106,20,1,4.27374836603618,52.0855230992057,689,20
HLT3839,REI-N107,1,1,4.32147481602882,52.0663730395546,690,35
HLT3840,REI-N107,2,1,4.32183853742751,52.0659206000349,691,35
HLT3809,REI-N107,3,1,4.32524265914755,52.0630281963993,692,35
HLT3810,REI-N107,4,1,4.32528575643065,52.0626870123569,693,35
HLT3823,REI-N107,5,1,4.32652077388306,52.0614648822821,694,21
HLT3824,REI-N107,6,1,4.32693038994864,52.0608564358272,695,21
HLT3821,REI-N107,7,1,4.32217594235125,52.0587695020662,696,20
HLT3822,REI-N107,8,1,4.32265214318721,52.0588305620621,697,20
HLT3817,REI-N107,9,1,4.31599889670209,52.0565463746996,698,20
HLT3818,REI-N107,10,1,4.31550825469012,52.0562602564394,699,20
HLT3841,REI-N107,11,1,4.311701,52.055826,700,13
HLT3842,REI-N107,12,1,4.312078,52.05592,701,13
HLT3815,REI-N107,13,1,4.33305958799996,52.059802232434,702,13
HLT3837,REI-N107,14,1,4.33455949425791,52.0602806790703,703,20
HLT3828,REI-N108,1,1,4.33275974011202,52.0619849391485,704,20
HLT3827,REI-N108,2,1,4.33216043901418,52.06283193982,705,20
HLT3813,REI-N108,3,1,4.33027223658478,52.0646290412442,706,20
HLT3814,REI-N108,4,1,4.32972266941567,52.0656724034642,707,20
HLT2601,REI-N108,5,1,4.32307144417475,52.0809833848939,708,20
HLT2602,REI-N108,6,1,4.32340118909617,52.080549461827,709,35
HLT4010,REI-N108,7,1,4.28596109888534,52.0316424774166,710,20
HLT4009,REI-N108,8,1,4.28602077631706,52.0312897728364,711,20
HLT4012,REI-N108,9,1,4.29014572974832,52.0265003664939,712,20
HLT4005,REI-N108,10,1,4.29406798240413,52.0229359150097,713,20
HLT4013,REI-N108,11,1,4.29621953295921,52.0199652764202,714,20
HLT6022,REI-N108,12,1,4.28964684804139,52.017251181669,715,13
HLT6019,REI-N108,13,1,4.2897112443319,52.0172200280674,716,13
HLT4014,REI-N108,14,1,4.2950268023853,52.019644995871,717,20
HLT4006,REI-N108,15,1,4.29453479238839,52.0218975389346,718,20
HLT4011,REI-N108,16,1,4.28982039964988,52.0266348634339,719,13
HLT3610,REI-N108,17,1,4.29036879326267,52.0452110950404,720,13
HLT3609,REI-N108,18,1,4.29084923299252,52.0453426202389,721,13
HLT3614,REI-N108,19,1,4.29351085667194,52.0467632262521,722,13
HLT3615,REI-N108,20,1,4.29385597877335,52.0470724294388,723,13
HLT3619,REI-N109,1,1,4.29893869670523,52.0497852930612,724,13
HLT3618,REI-N109,2,1,4.29934254326166,52.0498752887279,725,13
HLT3621,REI-N109,3,1,4.30339390109792,52.0521629642449,726,13
HLT3620,REI-N109,4,1,4.303119029258,52.0518907196246,727,13
HLT3626,REI-N109,5,1,4.3076566884411,52.0546139891587,728,20
HLT3627,REI-N109,6,1,4.30723747248177,52.054410052984,729,13
HLT3607,REI-N109,7,1,4.29902976372799,52.0554271168112,730,13
HLT3608,REI-N109,8,1,4.30040591078417,52.0558002761432,731,13
HLT3702,REI-N109,9,1,4.30702172293672,52.0593523899421,732,20
HLT3701,REI-N109,10,1,4.3056171224461,52.0584603956626,733,20
HLT3803,REI-N109,11,1,4.31359887592858,52.0628599398347,734,20
HLT3804,REI-N109,12,1,4.31359134850555,52.0632052825472,735,20
HLT3603,REI-N109,13,1,4.29208318971726,52.0529969284187,736,13
HLT3604,REI-N109,14,1,4.29133029850567,52.0526982889198,737,20
HLT3424,REI-N109,15,1,4.28273455452311,52.0480717506776,738,35
HLT3425,REI-N109,16,1,4.283525971448,52.0484351306379,739,35
HLT3419,REI-N109,17,1,4.27874724633745,52.0466957678033,740,20
HLT3420,REI-N109,18,1,4.27898245551016,52.0467214789497,741,20
HLT3426,REI-N110,1,1,4.28320930982892,52.0432076915725,742,20
HLT3427,REI-N110,2,1,4.28323497998198,52.0433324548764,743,20
HLT3418,REI-N110,3,1,4.27603769455135,52.044580386111,744,20
HLT3417,REI-N110,4,1,4.27599438015277,52.0444460432458,745,20
HLT3442,REI-N110,5,1,4.27768263924243,52.0413212582628,746,20
HLT3443,REI-N110,6,1,4.2766803436157,52.0419446233877,747,20
HLT3336,REI-N110,7,1,4.26914690343151,52.041023555465,748,13
HLT3335,REI-N110,8,1,4.26963416873171,52.041175012033,749,13
HLT3334,REI-N110,9,1,4.26740300334122,52.0399888500646,750,20
HLT3333,REI-N110,10,1,4.26631248464991,52.0395317235399,751,20
HLT3331,REI-N110,11,1,4.26196712673877,52.0371046139345,752,20
HLT3330,REI-N110,12,1,4.26093593488453,52.0366695771023,753,20
HLT3329,REI-N110,13,1,4.25799218077801,52.0350047899301,754,13
HLT3328,REI-N110,14,1,4.257033,52.034568,755,13
HLT3327,REI-N110,15,1,4.25744600027258,52.0348160890285,756,13
HLT3403,REI-N110,16,1,4.26617699594688,52.0529202544227,757,35
HLT3404,REI-N110,17,1,4.26601278824935,52.0527236326718,758,35
HLT3401,REI-N110,18,1,4.26255660294023,52.0501378329532,759,35
HLT3402,REI-N110,19,1,4.26202096190482,52.0500446242387,760,35
HLT3311,REI-N111,1,1,4.25857683441811,52.0480386005468,761,35
HLT3312,REI-N111,2,1,4.25808669773781,52.0478765954369,762,35
HLT3310,REI-N111,3,1,4.25545308741932,52.0460580252304,763,35
HLT3309,REI-N111,4,1,4.2549644410696,52.0458960211795,764,20
HLT3306,REI-N111,5,1,4.24939624277494,52.0423708252707,765,20
HLT3305,REI-N111,6,1,4.24989225427237,52.0425275307326,766,35
HLT3350,REI-N111,7,1,4.24553399940945,52.0396574341117,767,35
HLT1601,REI-N111,8,1,4.23575296409578,52.0488576045957,768,13
HLT1602,REI-N111,9,1,4.2368439821042,52.0490084966219,769,13
HLT1607,REI-N111,10,1,4.23628378233782,52.0489009473109,770,13
HLT1606,REI-N111,11,1,4.23631434823904,52.0488599187006,771,13
HLT1712,REI-N111,12,1,4.23838392748088,52.050754794459,772,35
HLT1708,REI-N111,13,1,4.23928416700908,52.0540831731226,773,35
HLT1818,REI-N111,14,1,4.23313537377233,52.0545372303567,774,20
HLT1805,REI-N111,15,1,4.22800833751241,52.0571403886835,775,20
HLT1806,REI-N111,16,1,4.22783969024404,52.0574587330576,776,20
HLT1710,REI-N112,1,1,4.24185053033057,52.0553315532249,777,20
HLT1709,REI-N112,2,1,4.24148559810765,52.05529024944,778,20
HLT1810,REI-N112,3,1,4.2456756492149,52.0565714122458,779,20
HLT1811,REI-N112,4,1,4.24689393187354,52.0568295122685,780,20
HLT1824,REI-N112,5,1,4.24566591148049,52.0566195539631,781,20
HLT1218,REI-N112,6,1,4.26182069866891,52.0732024711428,782,35
HLT1217,REI-N112,7,1,4.26137550602631,52.0731559690043,783,35
HLT1213,REI-N112,8,1,4.2570446250078,52.071423691742,784,35
HLT1214,REI-N112,9,1,4.2556172967802,52.0709929044583,785,35
HLT1903,REI-N112,10,1,4.25179505688689,52.0694082390614,786,35
HLT1904,REI-N112,11,1,4.25126629398199,52.0693231394355,787,21
HLT1428,REI-N112,12,1,4.24575758939678,52.0678802003115,788,20
HLT1420,REI-N112,13,1,4.2453926446036,52.0671494642636,789,35
HLT1419,REI-N112,14,1,4.24618517285835,52.0672991695512,790,35
HLT1424,REI-N113,1,1,4.23984106101593,52.0654056006305,791,35
HLT1423,REI-N113,2,1,4.23941253233791,52.0652818726605,792,20
HLT1415,REI-N113,3,1,4.23448954184176,52.0638378135759,793,20
HLT1416,REI-N113,4,1,4.23484527974758,52.0639554540524,794,35
HLT1802,REI-N113,5,1,4.23126174059838,52.0627787434137,795,20
HLT1801,REI-N113,6,1,4.23087420092301,52.0626508919001,796,35
HLT1802,REI-N113,7,1,4.23126174059838,52.0627787434137,797,20
HLT1813,REI-N113,8,1,4.23176702229733,52.0607189551488,798,35
HLT1812,REI-N113,9,1,4.23259161699908,52.0587719603277,799,20
HLT1919,REI-N113,10,1,4.25422616432674,52.0601488670921,800,20
HLT1920,REI-N113,11,1,4.25530482330714,52.0605709302396,801,20
HLT1922,REI-N113,12,1,4.26042757667489,52.0629544641501,802,20
HLT1921,REI-N113,13,1,4.26001262153009,52.062878375424,803,20
HLT3204,REI-N113,14,1,4.262694,52.063926,804,20
HLT3203,REI-N113,15,1,4.262493,52.063816,805,20
HLT3205,REI-N113,16,1,4.26645978342402,52.0653841825349,806,20
HLT3206,REI-N113,17,1,4.26657567880845,52.0655318034206,807,20
HLT1915,REI-N113,18,1,4.25825312305633,52.0671326073238,808,20
HLT3101,REI-N113,19,1,4.2706841576903,52.0668751045654,809,13
HLT3102,REI-N114,1,1,4.27110847914211,52.0668791265886,810,20
HLT3103,REI-N114,2,1,4.27557705566824,52.0684153304045,811,13
HLT3104,REI-N114,3,1,4.27713687133664,52.0688012799954,812,13
HLT3107,REI-N114,4,1,4.279025,52.069348,813,20
HLT3108,REI-N114,5,1,4.280257,52.069656,814,20
HLT3130,REI-N114,6,1,4.28179772460977,52.066703983707,815,35
HLT3129,REI-N114,7,1,4.28208906021847,52.0669548087595,816,35
HLT3115,REI-N114,8,1,4.28474420965065,52.0665716005259,817,20
HLT3116,REI-N114,9,1,4.28503560811391,52.0667612947791,818,20
HLT3008,REI-N114,10,1,4.29019221560805,52.0686296663827,819,13
HLT3005,REI-N114,11,1,4.2897529881172,52.0686974850528,820,13
HLT3006,REI-N114,12,1,4.2894514356678,52.0689202936046,821,13
HLT3007,REI-N114,13,1,4.28959400843595,52.0684595984931,822,20
HLT3002,REI-N114,14,1,4.28518198439579,52.0706476241326,823,13
HLT3001,REI-N114,15,1,4.28463659200617,52.0710569018683,824,20
HLT2003,REI-N115,1,1,4.26668548476375,52.0750070655983,825,20
HLT2004,REI-N115,2,1,4.26757600141466,52.0752132876932,826,35
HLT2006,REI-N115,3,1,4.27066108260943,52.0763904431864,827,20
HLT2005,REI-N115,4,1,4.27092313490338,52.0764702306618,828,20
HLT2010,REI-N115,5,1,4.27613103201089,52.0784098138186,829,35
HLT2011,REI-N115,6,1,4.27653143510404,52.078441455012,830,35
HLT1120,REI-N115,7,1,4.28318244828922,52.0805678014127,831,20
HLT1119,REI-N115,8,1,4.28261549687307,52.0805445091893,832,20
HLT2202,REI-N115,9,1,4.28693708522128,52.0823717815948,833,13
HLT2201,REI-N115,10,1,4.28716799702299,52.0821071511064,834,13
HLT1116,REI-N115,11,1,4.28283793364544,52.0855730947396,835,20
HLT1114,REI-N115,12,1,4.28264124444967,52.0857117021584,836,20
HLT1115,REI-N115,13,1,4.28377165350299,52.084434286576,837,13
