Route,ID_MAXIMO,Order,Name,Dova_code,Night_shift,longitude,latitude,ID
REI-D112,HLT1306,2,Sportlaan 297,NL:Q:32001306,0,4.2465174891641,52.0745400668295,254
REI-D112,HLT1305,3,Kijkduinsestraat 1080,NL:Q:32001305,0,4.24535029567165,52.0742207720985,255
REI-D112,HLT1508,4,Kijkduinsestraat 1178,NL:Q:32001508,0,4.22357280945134,52.0668077938643,256
REI-D112,HLT1506,5,Hoek van Hollandlaan 20,NL:Q:32001506,0,4.22275324695712,52.06862350349,257
REI-D112,HLT1502,6,Kijkduinsestraat 1080,NL:Q:32001502,0,4.2180835140604,52.066462482348,258
REI-D112,HLT1504,7,Kijkduinsestraat/Heliotrooplaan,NL:Q:32001504,0,4.22262956598752,52.0687621457293,259
REI-D112,HLT1516,8,Machielvrijenhoeklaan 450,NL:Q:32001516,0,4.22413015587448,52.0655872066853,260
REI-D112,HLT1514,9,Muurbloemweg/Balsemienlaan,NL:Q:32001514,0,4.22480085871072,52.0662687756448,261
REI-D112,HLT1403,10,Muurbloemweg/Balsemienlaan,NL:Q:32001403,0,4.23218187382161,52.0681388537322,262
REI-D112,HLT1404,11,Lobeliastraat/Hoefbladlaan,NL:Q:32001404,0,4.23209838799404,52.0683856675575,263
REI-D112,HLT1412,12,Lobeliastraat/Hoefbladlaan,NL:Q:32001412,0,4.23561459026974,52.0670429366823,264
REI-D112,HLT1411,13,Balsemienlaan 136,NL:Q:32001411,0,4.23555543563438,52.0666292135708,265
REI-D112,HLT1406,14,Balsemienlaan 124,NL:Q:32001406,0,4.23667656912648,52.0698108687924,266
REI-D112,HLT1406,15,Balsemienlaan 28,NL:Q:32001406,0,4.23667656912648,52.0698108687924,267
REI-D112,HLT1408,16,Balsemienlaan 4,NL:Q:32001408,0,4.24097381784305,52.0715910519634,268
REI-D112,HLT1408,17,Laan van Meerdervoort/Hoefbladlaan,NL:Q:32001408,0,4.24097381784305,52.0715910519634,269
REI-D112,HLT1421,18,Lobelialaan 7,NL:Q:32001421,0,4.24065349556269,52.0657695373576,270
REI-D112,HLT1417,19,Lobelialaan 10,NL:Q:32001417,0,4.23706984122819,52.0648769363753,271
REI-D112,HLT1418,20,Kijkduinsestraat 844,NL:Q:32001418,0,4.23747181956075,52.065053313257,272
REI-D112,HLT1425,21,Kijkduinsestraat 844,NL:Q:32001425,0,4.22654154604364,52.0631085093536,273
REI-D112,HLT1426,22,Kijkduinsestraat 2554,NL:Q:32001426,0,4.22602396063551,52.0632317860165,274
REI-D112,HLT1873,23,Ockenburghstraat 35,NL:Q:32001873,0,4.22606296129191,52.0585112299475,275
REI-D112,HLT1872,24,Ockenburghstraat 35,NL:Q:32001872,0,4.22662194525206,52.0583088276514,276
REI-D112,HLT1835,25,Pisuissestraat 409,NL:Q:32001835,0,4.22786206254449,52.0570660144044,277
REI-D112,HLT1834,26,Pisuissestraat 409,NL:Q:32001834,0,4.22801370012659,52.0575349570347,278
REI-D113,HLS0188,1,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017401,0,4.226034,52.050833,279
REI-D113,HLS0189,2,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017402,0,4.226701,52.051001,280
REI-D113,HLS0190,3,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017501,0,4.221448,52.0489,281
REI-D113,HLS0197,4,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017802,0,4.209976,52.046062,282
REI-D113,HLS0196,5,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017801,0,4.209726,52.04615,283
REI-D113,HLS0191,6,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017502,0,4.222247,52.049025,284
REI-D113,HLS0192,7,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017601,0,4.229364,52.052313,285
REI-D113,HLS0193,8,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42017602,0,4.229754,52.052452,286
REI-D113,HLT1821,9,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001821,0,4.23389974883629,52.0542678637796,287
REI-D113,HLT1820,10,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001820,0,4.23365387456737,52.0543610610503,288
REI-D113,HLT1822,11,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001822,0,4.23853864000956,52.0550860576614,289
REI-D113,HLT1823,12,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001823,0,4.2384645101827,52.0551826032326,290
REI-D113,HLT1828,13,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001828,0,4.24795344050782,52.059436250326,291
REI-D113,HLT1808,14,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001808,0,4.24740593582614,52.0613182814916,292
REI-D113,HLT1809,15,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001809,0,4.24703740239513,52.0612914415407,293
REI-D113,HLT1829,16,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001829,0,4.24783772247889,52.059305178619,294
REI-D113,HLT1715,17,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001715,0,4.25163227605954,52.0557213157229,295
REI-D113,HLT1716,18,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001716,0,4.25072483701974,52.0563952744465,296
REI-D113,HLT1825,19,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001825,0,4.24605639344988,52.0565327580841,297
REI-D113,HLS0136,20,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42012101,0,4.253607,52.051902,298
REI-D113,HLS0230,21,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42021801,0,4.248576,52.048473,299
REI-D113,HLS0166,22,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42015702,0,4.242597,52.043984,300
REI-D113,HLS0212,23,Nieuweweg/Madepolderweg,NL:Q:42019701,0,4.235364,52.039536,301
REI-D113,HLS0213,24,Nieuweweg/Madepolderweg,NL:Q:42019702,0,4.236315,52.039977,302
REI-D114,HLT1677,1,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001677,0,4.240459,52.045518,303
REI-D114,HLS0165,2,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42015701,0,4.240985,52.043186,304
REI-D114,HLS0231,3,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42021802,0,4.249571,52.048914,305
REI-D114,HLS0137,4,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42012102,0,4.254675,52.052307,306
REI-D114,HLT1717,5,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001717,0,4.25868285890681,52.0551439362332,307
REI-D114,HLT1718,6,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001718,0,4.25740910117965,52.0545174488491,308
REI-D114,HLT1721,7,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001721,0,4.26193342693348,52.0570853492844,309
REI-D114,HLT1719,8,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32001719,0,4.26153361671092,52.0570438914836,310
REI-D114,HLT3209,9,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003209,0,4.26360454959403,52.0594866872479,311
REI-D114,HLT3210,10,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003210,0,4.26362238597099,52.0592943612872,312
REI-D114,HLS0181,11,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42016702,0,4.296006,52.054864,313
REI-D114,HLS0217,12,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42019901,0,4.29238,52.058839,314
REI-D114,HLT3708,13,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003708,0,4.30306038741281,52.056294589728,315
REI-D114,HLT3709,14,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003709,0,4.30193001200223,52.0567790743245,316
REI-D114,HLS0216,15,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42019902,0,4.29354,52.057933,317
REI-D114,HLS0180,16,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42016701,0,4.29642,52.054023,318
REI-D114,HLS0135,17,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42011902,0,4.298769,52.051564,319
REI-D114,HLS0134,18,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42011901,0,4.298853,52.051124,320
REI-D114,HLT3601,19,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003601,0,4.2847159887493,52.048140641604,321
REI-D114,HLT3439,20,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003439,0,4.28087620553163,52.0512774337604,322
REI-D115,HLT3438,1,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003438,0,4.28091817078335,52.0509160884693,323
REI-D115,HLT3436,2,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003436,0,4.27935778947973,52.0491489091486,324
REI-D115,HLT3437,3,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003437,0,4.27931534507729,52.0496709143165,325
REI-D115,HLT3413,4,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003413,0,4.27446096207117,52.0500461641258,326
REI-D115,HLT3413,5,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003413,0,4.27446096207117,52.0500461641258,327
REI-D115,HLT3413,6,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003413,0,4.27446096207117,52.0500461641258,328
REI-D115,HLT3414,7,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003414,0,4.27493207188515,52.0501525582492,329
REI-D115,HLT3414,8,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003414,0,4.27493207188515,52.0501525582492,330
REI-D115,HLT3411,9,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003411,0,4.26869833451072,52.0477124666053,331
REI-D115,HLT3412,10,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003412,0,4.26868762699302,52.0475936956631,332
REI-D115,HLT3323,11,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003323,0,4.26385473215324,52.0453663001048,333
REI-D115,HLT3322,12,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003322,0,4.26367949667824,52.0451257772462,334
REI-D115,HLT3320,13,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003320,0,4.25955067643816,52.0429242712834,335
REI-D115,HLT3321,14,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003321,0,4.26096666202824,52.0435738241702,336
REI-D115,HLT3405,15,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003405,0,4.27089447410194,52.053112189457,337
REI-D115,HLT3406,16,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003406,0,4.27159931046594,52.0526932210473,338
REI-D115,HLT3319,17,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003319,0,4.25645385688362,52.0411331030516,339
REI-D115,HLT3318,18,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003318,0,4.25564423852357,52.0405391486485,340
REI-D115,HLT3361,19,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003361,0,4.25138391005665,52.0382738684478,341
REI-D115,HLT3362,20,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003362,0,4.25167428443517,52.0382394648354,342
REI-D115,HLT3383,21,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003383,0,4.247341,52.040893,343
REI-D115,HLT3831,22,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003831,0,4.31707574907799,52.0528976293673,344
REI-D115,HLT3832,23,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003832,0,4.31718163910084,52.0530424479811,345
REI-D115,HLT3830,24,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003830,0,4.31314795195388,52.0521382111461,346
REI-D115,HLT3829,25,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003829,0,4.3130338564257,52.0519980239806,347
REI-D116,HLT3628,1,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003628,0,4.30970802487795,52.0549794250182,348
REI-D116,HLT3629,2,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003629,0,4.3069375086602,52.05557647248,349
REI-D116,HLT3120,3,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003120,0,4.28386639706819,52.0620224434907,350
REI-D116,HLT3119,4,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003119,0,4.28369421306727,52.0621057744916,351
REI-D116,HLT3122,5,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003122,0,4.28896101903139,52.0634384554823,352
REI-D116,HLT3125,6,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003125,0,4.290986,52.061586,353
REI-D116,HLT3126,7,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003126,0,4.290975,52.062026,354
REI-D116,HLT3121,8,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003121,0,4.28893585765551,52.0635550932196,355
REI-D116,HLT3010,9,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003010,0,4.29303676506319,52.0650347876347,356
REI-D116,HLT3009,10,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003009,0,4.2922575271077,52.0647999584986,357
REI-D116,HLS0209,11,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42018902,0,4.293086,52.059769,358
REI-D116,HLS0208,12,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42018901,0,4.293286,52.059989,359
REI-D116,HLS0159,13,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42014201,0,4.297677,52.061091,360
REI-D116,HLS0160,14,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42014202,0,4.297795,52.061056,361
REI-D116,HLS0145,15,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42013001,0,4.300864,52.062576,362
REI-D116,HLS0145,16,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42013001,0,4.300864,52.062576,363
REI-D116,HLS0153,17,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42013501,0,4.30153,52.069387,364
REI-D116,HLS0154,18,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:42013502,0,4.301586,52.069495,365
REI-D116,HLT2909,19,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32002909,0,4.29988572911518,52.0695292616339,366
REI-D116,HLT2910,20,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32002910,0,4.30018187767599,52.0696457209712,367
REI-D116,HLT2914,21,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32002914,0,4.29629262165418,52.0664445261655,368
REI-D116,HLT2913,22,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32002913,0,4.29664274776856,52.0669020617042,369
REI-D116,HLT3220,23,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003220,0,4.27930098012377,52.059629346447,370
REI-D116,HLT3407,24,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003407,0,4.2739476630964,52.0553528654491,371
REI-D116,HLT3409,25,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003409,0,4.27420511612319,52.0536654418527,372
REI-D116,HLT3410,26,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003410,0,4.27510786782432,52.0533970975609,373
REI-D116,HLT3408,27,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003408,0,4.27463851350802,52.0554122317093,374
REI-D116,HLT3219,28,REI-POH Reinigen Abri (unit-230) en Hekwerk (unit-231),NL:Q:32003219,0,4.27895473356375,52.0591470110401,375
REI-D201,HLS0032,1,Wateringseweg 1 Delft,NL:Q:42002201,0,4.34982,52.019171,376
REI-D201,HLS0032,2,Wateringseweg 1 Delft,NL:Q:42002201,0,4.34982,52.019171,377
REI-D201,HLS0026,3,Brasserkade 54 Delft,NL:Q:42001801,0,4.35255,52.023356,378
REI-D201,HLS0027,4,Brasserkade 54 Delft,NL:Q:42001802,0,4.352697,52.023322,379
REI-D201,HLS0018,5,Brasserkade 172 Delft,NL:Q:42001201,0,4.355161,52.024521,380
REI-D201,HLS0019,6,Brasserkade 172 Delft,NL:Q:42001202,0,4.355293,52.024477,381
REI-D201,HLS0048,7,Sint Jorisweg 2 Delft,NL:Q:42003002,0,4.359241,52.020709,382
REI-D201,HLS0047,8,Sint Jorisweg 7 Delft,NL:Q:42003001,0,4.359237,52.020853,383
REI-D201,HLS0013,9,Insulindeweg 14 Delft,NL:Q:42001002,0,4.355605,52.020408,384
REI-D201,HLS0013,10,Insulindeweg 5 Delft,NL:Q:42001002,0,4.355605,52.020408,385
REI-D201,HLS0070,11,Van mierenveltlaan/Aan het Verlaat Delft,NL:Q:42004702,0,4.361901,52.019034,386
REI-D201,HLS0069,12,Van mierenveltlaan/Aan het Verlaat Delft,NL:Q:42004701,0,4.361957,52.019169,387
REI-D201,HLS0023,13,Van mierenveltlaan 22 Delft,NL:Q:42001402,0,4.365037,52.016346,388
REI-D201,HLS0022,14,Van mierenveltlaan 1A Delft,NL:Q:42001401,0,4.365948,52.015365,389
REI-D201,HLS0025,15,Lodensteynstraat 72 Delft,NL:Q:42001502,0,4.370789,52.0145,390
REI-D201,HLS0024,16,Lodensteynstraat 72 Delft,NL:Q:42001501,0,4.370819,52.014464,391
REI-D201,HLS0078,17,Nieuwe Langedijk 61 Delft,NL:Q:42005102,0,4.36423,52.013409,392
REI-D201,HLS0077,18,Nieuwe Langedijk 74 Delft,NL:Q:42005101,0,4.363953,52.013407,393
REI-D201,HLS0030,19,Oude langendijk/Burgwal Delft,NL:Q:42002001,0,4.36204,52.012356,394
REI-D201,HLS0031,20,Oude langendijk 35 Delft,NL:Q:42002002,0,4.361675,52.01238,395
REI-D201,HLS0083,21,Oostpoortweg/Weidepad Delft,NL:Q:42005601,0,4.375616,52.011062,396
REI-D201,HLS0066,22,Oudelangendijk/Markt Delft,NL:Q:42004401,0,4.358199,52.010885,397
REI-D201,HLS0067,23,Oudelangendijk/Markt Delft,NL:Q:42004402,0,4.358576,52.01096,398
REI-D201,HLS0066,24,Oudelangendijk/Markt Delft,NL:Q:42004401,0,4.358199,52.010885,399
REI-D201,HLS0084,25,Oostpoortweg/viaduct A13 Delft,NL:Q:42005602,0,4.375897,52.010867,400
REI-D201,HLS0052,26,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42003402,0,4.378021,52.012953,401
REI-D201,HLS0052,27,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42003402,0,4.378021,52.012953,402
REI-D201,HLS0319,28,Olaf Palmerstraat 14 Delft,NL:Q:42069502,0,4.375749,52.014192,403
REI-D201,HLS0318,29,Olaf Palmerstraat 14 Delft,NL:Q:42069501,0,4.375723,52.014066,404
REI-D201,HLS0038,30,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42002501,0,4.374033,52.015354,405
REI-D201,HLS0040,31,Olaf Palmerstraat/voor de IKEA Delft,NL:Q:42002502,0,4.374017,52.015444,406
REI-D201,HLS0374,32,Korftlaan 5 Delft,NL:Q:42072401,0,4.379545,52.017739,407
REI-D202,HLS0320,1,Gasthuisland 10 Westland/ Midden-Delfland,NL:Q:42070101,0,4.324362,52.004669,408
REI-D202,HLS0321,2,Gasthuisland 10 Westland/ Midden-Delfland,NL:Q:42070102,0,4.324363,52.004615,409
REI-D202,HLS0334,3,Hollandendreef 9 Delft,NL:Q:42072701,0,4.322048,52.007669,410
REI-D202,HLS0335,4,Hollandendreef 9 Delft,NL:Q:42072702,0,4.321908,52.007443,411
REI-D202,HLS0081,5,Hof van zilverlicht 16 Delft,NL:Q:42005501,0,4.333382,52.00946,412
REI-D202,HLS0082,6,Hof van zilverlicht 83 Delft,NL:Q:42005502,0,4.333836,52.00995,413
REI-D202,HLS0376,7,Van der Lelijstraat/van AdrichemstraatDelft,NL:Q:42000901,0,4.334537,52.012994,414
REI-D202,HLS0103,8,Van almondestraat 64 Delft,NL:Q:42006802,0,4.338342,52.009747,415
REI-D202,HLS0102,9,Van almondestraat 64 Delft,NL:Q:42006801,0,4.338314,52.009675,416
REI-D202,HLS0061,10,Cort van der Lindenlaan 76 Delft,NL:Q:42004102,0,4.342006,52.010634,417
REI-D202,HLS0061,11,Cort van der Lindenlaan 76 Delft,NL:Q:42004102,0,4.342006,52.010634,418
REI-D202,HLS0111,12,Weteringlaan 1 Delft,NL:Q:42007302,0,4.34569,52.01073,419
REI-D202,HLS0110,13,Weteringlaan 1 Delft,NL:Q:42007301,0,4.345658,52.010819,420
REI-D202,HLS0049,14,Adriaan Pauwstraat 2B Delft,NL:Q:42003101,0,4.349829,52.008087,421
REI-D202,HLS0050,15,Adriaan Pauwstraat 1 Delft,NL:Q:42003102,0,4.34965,52.008293,422
REI-D202,HLC0472,16,Hugo de grootstraat,NL:Q:54260190,0,4.352599,52.009262,423
REI-D202,HLC0473,17,Spoorsingel,NL:Q:54260200,0,4.354966,52.009571,424
REI-D202,HLS0330,18,Krakeelpolderweg 50 Delft,NL:Q:42072001,0,4.351295,52.003894,425
REI-D202,HLS0329,19,Krakeelpolderweg 11 Delft,NL:Q:42071901,0,4.350302,52.004649,426
REI-D202,HLS0036,20,Westlandseweg/Pr. Beatrixlaan Delft,NL:Q:42002401,0,4.346871,52.000637,427
REI-D202,HLS0115,21,Westlandseweg/Aletta Jacobsstraat Delft,NL:Q:42007702,0,4.342894,52.001312,428
REI-D202,HLS0114,22,Westlandseweg/Aletta Jacobsstraat Delft,NL:Q:42007701,0,4.342905,52.001455,429
REI-D202,HLS0113,23,Aletta Jacobsstraat 180 Delft,NL:Q:42007402,0,4.344512,52.002503,430
REI-D202,HLS0112,24,Aletta Jacobsstraat 180 Delft,NL:Q:42007401,0,4.344381,52.002502,431
REI-D202,HLS0064,25,Marotlaan 1 Delft,NL:Q:42004301,0,4.345462,52.004238,432
REI-D202,HLS0065,26,Marotlaan 1 Delft,NL:Q:42004302,0,4.34537,52.004426,433
REI-D202,HLS0037,27,Westlandseweg/Pr. Beatrixlaan Delft,NL:Q:42002402,0,4.34923,52.000639,434
REI-D202,HLS0377,28,Prinses Beatrixlaan/Alexander Fleminglaan (Provincialeweg) delft,NL:Q:54162180,0,4.336646,52.014964,435
REI-D203,HLS0076,1,Nassaulaan 29 Delft,NL:Q:42005002,0,4.379615,52.006827,436
REI-D203,HLS0075,2,Nassaulaan 29 Delft,NL:Q:42005001,0,4.379677,52.006684,437
REI-D203,HLS0088,3,Nassaulaan 4 Delft,NL:Q:42005902,0,4.373822,52.007308,438
REI-D203,HLS0087,4,Nassaulaan 1 Delft,NL:Q:42005901,0,4.372758,52.007335,439
REI-D203,HLS0029,5,Julianalaan 67A Delft,NL:Q:42001902,0,4.37171,52.009231,440
REI-D203,HLS0028,6,Julianalaan 70 Delft,NL:Q:42001901,0,4.371574,52.008825,441
REI-D203,HLS0378,7,Julianalaan 134 Delft,NL:Q:42004502,0,4.369782,52.006895,442
REI-D203,HLS0068,8,Mijnbouwstraat 120 Delft,NL:Q:42004501,0,4.369292,52.006657,443
REI-D203,HLS0100,9,Schoemakerstraat/Stieltjesweg Delft,NL:Q:42006701,0,4.37757,52.001282,444
REI-D203,HLS0100,10,Schoemakerstraat/Stieltjesweg Delft,NL:Q:42006701,0,4.37757,52.001282,445
REI-D203,HLS0079,11,Schoemakerstraat/van der Burghweg Delft,NL:Q:42005401,0,4.379873,51.99793,446
REI-D203,HLS0080,12,Schoemakerstraat/van der Burghweg Delft,NL:Q:42005402,0,4.38012,51.99796,447
REI-D203,HLS0098,13,Prof. Telderslaan 50 Delft,NL:Q:42006501,0,4.3772,52.002833,448
REI-D203,HLS0099,14,Prof. Telderslaan 50 Delft,NL:Q:42006502,0,4.37723,52.002798,449
REI-D203,HLS0085,15,Prof. Telderslaan 63 Delft,NL:Q:42005801,0,4.380008,52.003595,450
REI-D203,HLS0086,16,Prof. Telderslaan 99E Delft,NL:Q:42005802,0,4.38056,52.003671,451
REI-D203,HLS0391,17,Rotterdamseweg 402D Delft,NL:Q:31003610,0,4.37762,51.984842,452
REI-D203,HLS0392,18,Rotterdamseweg 402D Delft,NL:Q:31003626,0,4.377639,51.984617,453
REI-D203,HLS0393,19,Rotterdamseweg 420 Delft,NL:Q:31003609,0,4.379791,51.981498,454
REI-D203,HLS0394,20,Rotterdamseweg 424 Delft,NL:Q:31003627,0,4.379823,51.981382,455
REI-D203,HLS0395,21,Rotterdamseweg 219 Delft,NL:Q:31003608,0,4.383842,51.976113,456
REI-D203,HLS0396,22,Rotterdamseweg 219 Delft,NL:Q:31003628,0,4.383769,51.976121,457
REI-D203,HLS0092,23,Reinier de Graafweg Delft,NL:Q:42006202,0,4.339829,51.998453,458
REI-D203,HLS0091,24,Reinier de Graafweg Delft,NL:Q:42006201,0,4.340699,51.998631,459
REI-D203,HLS0096,25,Reinier de Graafweg/Jan Thomeelaan Delft,NL:Q:42006401,0,4.333998,51.997466,460
REI-D203,HLS0097,26,Reinier de Graafweg/Jan Thomeelaan Delft,NL:Q:42006402,0,4.334276,51.997432,461
REI-D203,HLS0063,27,Jan Thoméelaan 54 Delft,NL:Q:42004202,0,4.333908,51.995712,462
REI-D203,HLS0063,28,Jan Thoméelaan 54 Delft,NL:Q:42004202,0,4.333908,51.995712,463
REI-D204,HLS0340,1,Voorhofdreef/Frederik van Eedenlaan Delft,NL:Q:42074401,0,4.357765,51.991069,464
REI-D204,HLS0053,2,Voorhofdreef/Jan Campertlaan Delft,NL:Q:42003501,0,4.356582,51.993127,465
REI-D204,HLS0073,3,Voorhofdreef/Borsboom Toussaintplein Delft,NL:Q:42004903,0,4.355471,51.995202,466
REI-D204,HLS0074,4,Voorhofdreef/Menno ter Braaklaan Delft,NL:Q:42004904,0,4.355611,51.994206,467
REI-D204,HLS0054,5,Voorhofdreef/Jan Campertlaan Delft,NL:Q:42003502,0,4.356705,51.992229,468
REI-D204,HLS0341,6,Voorhofdreef/J.J. Sauerhofflaan Delft,NL:Q:42074402,0,4.35737,51.991138,469
REI-D204,HLS0056,7,Busbaan Tanthof/Kalfjeslaan Delft,NL:Q:42003801,0,4.360054,51.987746,470
REI-D204,HLS0057,8,Busbaan Tanthof/Kalfjeslaan Delft,NL:Q:42003802,0,4.360179,51.987369,471
